title,house,area,address1,address2,price
整租|绿地城自贸区办公中心，生活环境好,3室2厅2卫,120,金明区,新晋美·悦都...,2000
整租|急租开元华庭2室2厅拎包入住,2室2厅1卫,120,金明区,温莎尚郡...,2000
整租|西湖畔精装3房橄榄城321拎包入住,3室2厅1卫,120,金明区,维也纳森林...,2000
整租|三室两厅精装修拎包入住,3室2厅2卫,120,金明区,英伦春天...,2000
整租|集英花园2室2厅可办公可居住,2室2厅1卫,120,金明区,龙翔香格里拉二期...,2000
整租|宏达·紫云台3室1厅2卫,3室1厅2卫,120,禹王台,文秀花园...,2000
整租|康桥雅居一楼带院带储藏室,3室2厅1卫,120,金明区,郑开·森林半岛...,2200
整租|宏达·紫云台3室1厅2卫,3室1厅2卫,120,禹王台,安联青年城...,2200
单间|嘉泰北苑3室2厅1卫限女生,次卧(3室),120,金明,迎宾路...,2300
整租|小南门里内环路瑞安花园2楼出租,3室2厅1卫,120,鼓楼区,山水华府...,2500
整租|伟业香堤湾三室两厅两卫价格合理集英街金耀路交叉,3室2厅2卫,120,金明区,绿都·上河城...,2500
整租|中山路附近包公湖南路4室2厅2卫家具家电齐全拎包入住,4室2厅2卫,120,鼓楼区,绿都·上河城...,4000
整租|东方今典3室2厅1卫,3室2厅1卫,121,金明,城市经典...,1600
整租|宋城雅居精装三室首租拎包入住周边配套设施齐全生活交通,3室2厅1卫,121,金明区,伟业香堤湾香郡...,1800
整租|贵和世嘉三室急租特别干净拎包入住,3室2厅1卫,121,金明区,市中心鑫宇小区...,1900
整租|绿都·上河城3室2厅2卫,3室2厅2卫,121,顺河,东方今典...,2000
整租|宋城雅居主要家具家电大三室阳光电梯舒适房简装1,3室2厅1卫,121,金明区,嘉泰北苑...,2000
整租|绿都上河城精装3室随时看房,3室2厅2卫,121,顺河,郑开·森林半岛...,2500
整租|碧水蓝城2期三室两厅一卫毛坯交一年送一个月17楼东南,3室2厅1卫,122,金明区,新黄校家属院...,1300
整租|青年城可短租的经典三室家具家电齐全有暖气,3室2厅1卫,122,龙亭区,长金·贵和世嘉...,1700
整租|金丰苑3室2厅1卫,3室2厅1卫,122,金明区,维也纳森林...,1750
整租|星光天地附近精装三室家具家电齐全拎包入住,3室2厅1卫,122,金明区,伟业·香堤湾...,1800
整租|鼎立国际精装三室两厅拎包入住押一付三随时看房急租,3室2厅2卫,122,金明区,大纸坊街...,5000
整租|急租文秀花园精装三室，周边生活便利，环境优雅，紧邻西,3室2厅1卫,123,金明区,郑开橄榄城...,400
整租|安联青年城3室2厅2卫,3室2厅2卫,123,龙亭,东京新城...,450
整租|急租，集英花园精装三室两厅，拎包入住，押一付三,3室2厅1卫,123,金明区,大宏城市花园...,900
整租|B134谍御花园办公专用家具齐全,3室2厅1卫,123,金明区,郑开橄榄城...,1300
整租|晖达·温莎尚郡3室2厅2卫,3室2厅2卫,123,金明,永合丽景...,1800
整租|郑开森林半岛，北苑电梯房，豪装三室，户型采光好，真实,3室2厅2卫,124,金明区,康桥雅居...,1200
整租|橄榄城精装修第1次出租拎包入住.,3室2厅2卫,124,金明区,明日新城...,1300
整租|精装三室，家具家电齐全，拎包入住，业主急租,3室2厅1卫,124,金明区,绿都·上河城...,1500
整租|龙城锦绣花园B区1栋3室2厅1卫,3室2厅1卫,124,金明区,万丽·铂金瀚宫...,1500
整租|森林半岛三室两卫品牌家具家电,3室2厅2卫,124,金明区,碧水蓝城...,2200
整租|郑开橄榄城3室2厅观景房,3室2厅2卫,124,金明区,山水华府...,2500
整租|橄榄城精装修低一次出租拎包入住.,3室2厅2卫,124,金明区,新龙·御都国际...,2600
整租|森林半岛精装修房子现出租.拎包入住,3室2厅2卫,124,金明区,嘉泰北苑...,3000
整租|急租急租三室森林半岛房子一套拎包入住家具家电齐全,3室2厅2卫,125,金明,亿乘·帝湖世家...,800
整租|急租急租三室森林半岛一套拎包入住家具家电齐全,3室2厅2卫,125,金明,穆家桥...,800
整租|西湖旁森林半岛，简单装修拎包入住，出行方便，是你居住,3室2厅2卫,125,金明区,温莎尚郡...,1498
整租|森林半岛北苑，三室，婚房出租，家具家电齐全，拎包入住,3室2厅1卫,125,金明区,万丽·铂金瀚宫...,1600
整租|中医院附近，3室2厅2卫，有4个空调,3室2厅2卫,125,鼓楼,郑开·森林半岛...,1600
整租|香堤湾，精装三室两厅，家具家电齐全，随时看房,3室2厅2卫,125,金明区,郑开橄榄城...,1800
整租|东京国际，小宋城，精装，急租，家具家电齐全，领包入住,3室2厅1卫,125,金明区,东京国际电梯高层...,2000
整租|郑开森林半岛高层电梯房,3室2厅2卫,125,金明区,绿都·上河城...,2000
整租|青年城，3室2厅，精装修，家具家电齐全，拎包入住，欢,3室2厅1卫,126,龙亭区,鼎立·国际城...,800
整租|集英花园3室2厅1卫拎包入住,3室3厅1卫,126,金明区,龙城锦绣花园...,850
整租|急租河大附近电梯毛坯好房，有车位,3室2厅2卫,126,金明区,龙翔香格里拉二期...,1050
整租|幸福里电梯高层三室两厅两卫空房适合办公拆迁,3室2厅2卫,126,金明区,世宇·银翰苑...,1200
整租|森林半岛，拎包入住，精致装修，环境优美，品质至上，交,3室2厅1卫,126,金明区,郑开橄榄城...,1500
整租|精装三室随时入住,3室2厅1卫,126,金明区,万丽·铂金瀚宫...,2200
整租|橄榄城精装修1500！！！,3室2厅1卫,127,金明区,新龙·御都国际...,1100
整租|郑开橄榄城3室精装拎包入住家具家电齐全,3室2厅1卫,127,金明,蓝天中央公园...,2200
整租|首次出租，全新家电，森林半岛紧缺房源,3室2厅2卫,127,金明区,伟业·香堤湾...,2500
整租|急租！急租！急租！橄榄城精装大三室，只要1900,3室2厅2卫,128,金明区,东方今典...,450
整租|可长期，可短期。拎包入住,3室1厅1卫,128,金明区,悦都小区...,1666
整租|森林半岛精装三室两厅两卫,3室2厅2卫,128,金明区,安联·青年城...,2000
整租|老河大仁和苑3室2厅2卫,3室2厅2卫,129,龙亭区,腾达名仕园...,1700
整租|老河大东门丹尼斯对面仁和苑3室2厅1卫,3室2厅1卫,129,龙亭区,郑开橄榄城...,1700
整租|橄榄城四室两厅精装修拎包入住,4室2厅2卫,129,金明区,东苑小区...,1800
整租|老河大东门丹尼斯对面仁和苑3室2厅1卫,3室2厅1卫,129,龙亭区,祥和苑...,2500
整租|老河大仁和苑3室2厅2卫,3室2厅2卫,129,龙亭区,东方今典...,2500
整租|宋城雅居精装三室首租拎包入住,3室2厅1卫,130,金明区,宋城雅居·尚品...,550
整租|晖达温莎上郡精装三室领包入住,3室2厅1卫,130,金明区,北仁义胡同润德苑小区...,700
整租|康桥雅居一楼带院带储藏室,3室2厅2卫,130,金明区,新晋美·悦都...,1200
整租|精装错层三室家具家电齐全长租可优惠,3室2厅2卫,130,金明,东京新城...,1300
整租|出租碧水蓝城4楼新装修全套家电拎包入住有一间汽车,3室2厅2卫,130,金明区,西坡街...,1400
整租|郑开橄榄城精装三室两厅一卫家电家具齐全拎包入住,3室2厅1卫,130,金明,晖达·温莎尚郡...,1400
整租|郑开橄榄城3室2厅1卫,3室2厅1卫,130,金明,森林半岛一期...,1500
整租|出租九鼎颂园拎包入住三室,3室2厅1卫,130,龙亭,康达小区...,1500
整租|淮河医院附近熙和府电梯洋房三室全部家具家电,3室2厅2卫,130,鼓楼区,龙城香榭里...,1600
整租|铂金汉宫，豪装4室，品牌家具家电，拎包入住，双水双气,4室2厅2卫,130,金明区,建业大宏·熙和府...,1600
整租|淮河医院附近熙和府电梯洋房三室全部家具家电,3室2厅2卫,130,鼓楼区,龙城香榭里...,1600
整租|集英街西湖翠庭阳光三室精装修拎包入住,3室2厅1卫,130,金明区,曹门新城物业小区...,1600
整租|龙城香榭里，精装修出租,3室2厅1卫,130,金明,森林半岛一期...,2800
整租|开封恒大文旅城3室2厅2卫,3室2厅2卫,132,金明,文兴苑...,900
整租|南洋二期三室两厅家具家电,3室2厅1卫,133,顺河回族区,浪漫之都...,1200
整租|中大义乌商贸城东临3室2厅主要家具家电阳光房中装,3室2厅1卫,135,禹王台区,森林半岛联排别墅...,600
整租|急租金明小学旁金明小区二楼三室可办公,3室2厅1卫,135,金明区,东京银座物业小区...,600
整租|淮河医院西司桥熙和府电梯洋房三居两卫双水三气,3室2厅2卫,135,鼓楼区,新晋美·悦都...,1200
整租|香格里拉电梯洋房六楼精装三室两厅两卫干净整洁,3室2厅2卫,135,金明区,嘉泰新城...,1400
整租|西环路上水厂家属楼。,3室2厅1卫,135,鼓楼区,奇瑞·金域华府...,1500
整租|东京大道香格里拉开大附近电梯洋房三室两厅一口,3室2厅2卫,135,金明区,山水华府...,2000
整租|出租，山水倾城，三室两厅两卫。,3室2厅1卫,136,金明区,晋安路蓝天中央公园...,1600
整租|希尔斯国际3室2厅2卫,3室2厅2卫,136,金明区,安联·青年城...,2000
整租|希尔斯国际3室2厅2卫,3室2厅2卫,136,金明区,安联青年城...,2200
整租|晋平苑拎包入住月2000,3室2厅2卫,136,金明区,鼎力国际...,19000
整租|火车站附近祥通花园大3室家具家电齐全,3室2厅1卫,137,禹王台区,开元华庭...,1300
整租|阳光新天地简装三室,3室2厅2卫,137,金明区,绿都·上河城...,1500
整租|市民之家新龙御都国际3+2+2精装修拎包入住，长租，,3室2厅1卫,138,金明区,嘉泰北苑...,1100
整租|急租，悦都精装三室两厅两卫婚房.拎包入住.押一付三,3室2厅2卫,138,金明区,英伦春天...,1500
整租|急租市民之家三大街悦都豪装三室一天未住随,3室2厅2卫,138,金明区,昊天花园小城...,2000
整租|西湖万达旁市民之家后面御都国际精装3室拎包入,3室2厅1卫,138,金明区,鼎立·国际城...,2300
整租|市民之家新龙御都国际3+2+2精装修拎包入住，长租，,3室2厅1卫,138,金明区,立德花园...,2800
整租|郑开橄榄城3室2厅2卫,3室2厅2卫,139,金明区,碧水蓝城...,1500
整租|秀坪公寓3室2厅1卫,3室2厅1卫,139,金明,嘉泰北苑...,1500
整租|急租，希尔斯三室两厅两卫办公优先，也可配置家电可入住,3室2厅2卫,139,金明区,世宇·银翰苑...,1800
整租|巨惠出租，西湖翠庭三室两厅精装修,3室2厅1卫,139,金明区,文化新村...,2400
整租|翠园东口慧远花园3室2厅1卫,3室2厅1卫,140,鼓楼区,东京国际电梯高层...,450
整租|新河大附近，精装修3室2厅，家具家电齐全，高档家具，,3室2厅1卫,140,金明区,安联青年城...,550
整租|急租新河大附近步梯二楼精装三室拎包入住,3室2厅2卫,140,金明区,书香名邸...,550
整租|急租集英花园，三室两厅两卫，精装，拎包入住,3室2厅1卫,140,金明区,长金·贵和世嘉...,600
整租|北仁义胡同润德苑小区4室2厅1卫,4室2厅1卫,140,金明,森林半岛多层电梯房...,800
整租|蓝天中央公园，豪华装修吗，三室两厅两卫，仅此一套，有,3室2厅2卫,140,金明区,龙城锦绣花园...,1300
整租|南北通透临街楼可打广告适合办公,4室2厅2卫,140,金明区,森林半岛电梯高层...,1500
整租|拎包入住，西区好房，生活方便，出行便利,3室2厅2卫,140,金明区,嘉泰北苑...,1800
整租|香格里拉洋房三室两厅急租价格合理随时看房,3室2厅2卫,140,金明区,温莎尚郡...,2000
整租|蝶御花园精装修家具家电齐全拎包入住急租价位可谈,3室2厅2卫,140,金明区,绿都·上河城...,2200
整租|市中心公安局妇产，淮河，河大医附医院新玛特附近3,4室1厅1卫,140,鼓楼区,碧水蓝城...,2800
整租|拎包入住大户型文兴苑3室2厅阳光中层精装14,3室2厅1卫,141,鼓楼区,长金·贵和世嘉...,550
整租|龙成香榭里二楼温馨三室拎包入住,3室2厅2卫,141,鼓楼区,鼎诚·塞纳左岸...,1200
整租|金明广场，大三室，价位低家具家电齐全，拎包入住，1,3室2厅1卫,141,金明区,中山路南段...,1800
整租|金耀绿城三室两厅一卫，精装修，交通便利，南北通透，拎,3室2厅1卫,142,金明,金耀绿城...,550
整租|金明花园三楼精装家具家电齐全拎包入住急租看房方便,3室2厅2卫,142,金明区,幸福里...,1000
整租|金耀绿城星光天地正对面純珍房源真正的拎包入住,4室2厅1卫,142,金明区,郑开橄榄城...,2000
整租|宋城雅居3室精装修，拎包入住。,3室2厅1卫,143,金明区,东京九里...,800
整租|郑开森林半岛电梯洋房，价位合适家具家电齐全，拎包入,3室2厅2卫,143,金明区,金鼎丽都...,1200
整租|集英街龙城锦绣电梯洋房大三室客卧都朝阳名牌实木家具,3室2厅2卫,144,金明,绿都·上河城...,900
整租|郑开森林半岛南苑电梯洋房，低.价出租，长期价位可议.,3室2厅2卫,145,金明区,幸福里...,600
整租|新上塞纳左岸，大三居，《可办公，可居住》错过不再有,3室2厅2卫,145,金明区,嘉泰北苑...,1200
整租|开元华庭豪华装修婚房出租拎包入住,3室2厅1卫,145,金明区,蔚蓝加州...,1300
整租|新龙御都国际新房出租,3室2厅2卫,145,金明区,郑开·森林半岛...,1400
整租|润城小区，精装修三室两厅，办公居住都可以，价位面议,3室2厅2卫,145,金明区,富泰·上城世家...,1500
整租|龙亭后九鼎雅苑颂苑3楼三室两厅精装修拎包入住,3室2厅2卫,145,龙亭区,康乐家园...,1980
整租|新房首次出租。御都国际，紧邻市民之家，交通便利,3室2厅1卫,145,金明区,五一路...,2000
整租|金马雅苑3室2厅2卫,3室2厅2卫,147,鼓楼区,希尔斯·天翼...,1200
整租|龙城香榭里双水双气精装三室出租,3室2厅2卫,148,金明区,森林半岛一期...,1800
整租|龙城香榭里双水双气精装三室出租,3室2厅2卫,148,金明区,晋安路蓝天中央公园...,1800
整租|龙城香榭里3室2卫七彩阳光世纪星幼儿园晋安小学家,3室2厅2卫,148,金明区,郑开橄榄城...,1900
整租|银地商务写字楼精装修,1室1厅1卫,150,金明,嘉泰新城...,450
整租|审计局家属院，中州饭店后门附近，一楼带院，可以进汽车,3室2厅2卫,150,金明区,魏都路幸福庄园两套...,450
整租|汽车西站包公湖市场旁,3室2厅1卫,150,鼓楼区,晋开御景湾...,600
整租|开封县3室2厅1卫,3室2厅1卫,150,开封县,南羊市一期...,600
整租|鼎立国际四室两厅第一次出租拎包入住,4室2厅2卫,150,金明区,贵都花园...,2000
整租|富辰小区精装3室拎包入住,3室2厅1卫,150,鼓楼区,新龙·御都国际...,4000
整租|汴京桥附近嘉宏花园3室2厅3卫,3室2厅3卫,155,顺河回族区,万丽·铂金瀚宫...,450
整租|出租康平小区后税局家属院住房，家具家电齐全，地理位置,3室2厅1卫,155,金明区,浪漫之都...,5000
整租|荣勋花园三室两厅简单装修拎包入住,3室2厅2卫,156,金明区,龙城香榭里...,600
整租|开元华庭，豪华装修，地中海风格，四室两厅两卫，拎包入,4室2厅2卫,156,金明区,森林半岛一期...,1400
整租|金祥苑1楼简单装修出租,3室2厅2卫,159,金明区,阳光新天地...,1500
整租|油坊胡同大润发附近长期租金可议,4室2厅2卫,160,鼓楼区,晋河花园...,1800
整租|万康苑小区4室3厅1卫,4室3厅1卫,180,龙亭区,妇幼保健院家属院...,1400
整租|嘉泰北苑精装电梯复式4室2厅2卫家具家电齐全拎包入住,4室2厅2卫,190,龙亭区,东京银座...,1666
整租|集英花园四室两厅精装修拎包入住,4室2厅2卫,197,金明区,宏康家园...,1300
整租|古塔小区4室2厅1卫,4室2厅1卫,200,尉氏,枫亭苑...,999
整租|东汇名城毛坯房出租可办公,4室2厅2卫,200,金明区,九鼎颂园...,1500
单间|阳光新天地对面金耀绿城12层复式200平方拎,主卧(4室),200,金明区,东苑小区...,2800
整租|金明广场附近英伦春天78楼复式,5室2厅2卫,230,金明区,开封润城...,1500
整租|腾达名仕园5室3厅3卫,5室3厅3卫,235,顺河,嘉泰北苑...,1700
整租|腾达名仕园5室3厅3卫,5室3厅3卫,235,顺河,嘉泰北苑...,2300
整租|B137商铺俩层机会难得无转让费,6室2厅2卫,240,鼓楼区,黄河路鼎立国际城...,1800
整租|大河柳园5室3厅1卫,5室3厅1卫,260,禹王台区,万丽·铂金瀚宫...,1300
整租|康乐东口别墅带院可办公可自住,5室2厅2卫,260,金明区,龙翔香格里拉二期...,1400
整租|蓝天中央公园6室2厅5卫,6室2厅5卫,282,金明,森林半岛多层电梯房...,800
整租|开元上城全木地板装修复式四室，可做办公，舞蹈教室等，,4室4厅2卫,300,金明区,财富广场...,500
整租|土城新村6室2厅2卫,6室2厅2卫,300,金明区,龙城香榭里双水双气...,550
整租|西菜屯别墅位置佳精装修交通方便适合办公,5室2厅2卫,300,金明区,梁苑小区...,1300
整租|东吕庄别墅独院精装修家具家电齐全拎包入住,5室2厅2卫,300,金明区,郑开·森林半岛...,2000
整租|出租独院一套，位置好，交通方便,7室3厅2卫,350,金明区,安泰警苑...,1100
整租|[西蔡屯别墅360平简装家具家电]拎包即住,6室3厅3卫,360,金明区,嘉泰新城...,1000
整租|北星苑苑中园6室2厅2卫,6室2厅2卫,400,龙亭,鼎立·国际城...,800
整租|B120森林公园独栋别墅厂房仓库养老院皆宜,6室3厅2卫,400,金明区,西湖水岸...,1500
整租|老河大东门苹果园2室1厅1卫3楼,2室1厅1卫,600,鼓楼区,郑开绿地城...,1500
整租|小南门里卧龙街4/5二室一厅拎包入住,2室1厅1卫,600,鼓楼区,土城别墅...,1800
整租|单身公寓精装修1居地热水暖气齐全拎包入住,1室1厅1卫,    57㎡,金明区,山水华府...,1400
整租|非公寓式家庭住宅1居精装修拎包入住地热暖气齐,1室1厅1卫,    57㎡,金明区,山水华府...,1400
整租|独立厨房卫生间地热水拎包入住精装修,1室1厅1卫,    57㎡,金明区,山水华府...,1500
整租|东苑小区，精装修，户型方正,3室1厅1卫,    110㎡,顺河,东苑小区...,1000
整租|蓝天中央公园精.品房，火热招租。,1室1厅1卫,    53㎡,金明区,蓝天中央公园...,1500
整租|新河大北门附近，22号院精装修三室，拎包入住，业主急,3室2厅2卫,    138㎡,金明区,长风花园...,2100
整租|南关化三附近2室1厅1卫,2室1厅1卫,    60㎡,禹王台区,梁园小区...,400
整租|西郊商场附近长风花园步梯二楼两室拎包入住,2室2厅1卫,    97㎡,金明,东方今典...,1400
整租|家具家电齐全，拎包即住，快于我联系吧。,2室1厅1卫,    56㎡,龙亭,蓝天中央公园...,799
整租|东方经典2室精装修家具家电齐全礼包入住,2室2厅1卫,    96㎡,金明,龙亭后延福苑...,1700
整租|橄榄城2期高层电梯房拎包入住,3室2厅2卫,    90㎡,金明区,绿都·上河城...,2100
整租|蓝天中央公园，小户型，精装修,1室1厅1卫,    53㎡,金明,嘉泰北苑...,1500
整租|精装大户型龙亭后延福苑主要家具家电三居室阳光中层,3室2厅1卫,    130㎡,龙亭区,黄河路鼎立国际城...,2000
整租|未来城3室1厅2卫,3室1厅2卫,    138㎡,兰考,文秀花园...,1600
整租|绿都上河城，电梯公寓房，3楼，精装修，温馨舒适,1室1厅1卫,    40㎡,顺河,汉兴路人事局家属院...,1100
整租|市中心公安局妇产，淮河，河大医附医院附近欢迎看房,2室1厅1卫,    60㎡,鼓楼区,黄河路鼎立国际城...,650
整租|建设南路与福星大道交叉口1室1厅1卫,1室1厅1卫,    36㎡,尉氏县,龙城锦绣花园...,200
整租|嘉泰北苑3室1厅1卫,3室1厅1卫,    90㎡,金明,永合丽园...,1300
整租|急租新河大鼎立国际.2室2厅拎包入住干净整洁,2室2厅2卫,    100㎡,顺河回族区,嘉泰新城...,2200
整租|文秀花园精装2室，新装修，家具家电齐全，拎包入住，随,2室2厅1卫,    110㎡,金明区,新华小区...,1666
整租|业主急租，家具家电齐全，拎包入住,2室1厅1卫,    75㎡,金明区,亿乘·帝湖世家...,1400
整租|小北岗司法局家属院2室1厅1卫简装4/5,2室1厅1卫,    60㎡,龙亭区,绿都·上河城...,700
单间|出租郑开大道与集英街交汇处开元上城金座写字楼7间,主卧(1室),    50㎡,金明区,森林半岛多层电梯房...,2500
整租|急租鼎立国际住宅，一室一厅，豪华装修，拎包入住，住着,1室1厅1卫,    45㎡,金明区,金色阳光...,1500
整租|龙城锦绣花园精装出租拎包入住,2室2厅1卫,    108㎡,金明区,嘉泰北苑...,1800
整租|家具家电齐全，能满足您正常的生活需要。,1室1厅1卫,    56㎡,金明,贵都花园...,1196
整租|森林半岛要出租的出租房,3室2厅1卫,    110㎡,金明区,大宏城市花园...,2700
整租|嘉泰新城2室朝阳南北通透,2室2厅1卫,    92㎡,金明区,晋安路蓝天中央公园...,1300
整租|单身公寓精装修1居地热水暖气齐全拎包入住,1室1厅1卫,    57㎡,金明区,山水华府...,1400
整租|非公寓式家庭住宅1居精装修拎包入住地热暖气齐,1室1厅1卫,    57㎡,金明区,山水华府...,1400
整租|独立厨房卫生间地热水拎包入住精装修,1室1厅1卫,    57㎡,金明区,山水华府...,1500
整租|圣桦城简单装修三室两厅,3室2厅1卫,    108㎡,金明区,圣桦城...,1800
整租|中医院对面文兴苑2室2厅2卫,2室2厅2卫,    140㎡,鼓楼区,文兴苑...,1500
整租|宋门关中街小区3楼拎包入住,2室1厅1卫,    60㎡,顺河回族区,嘉泰北苑...,800
整租|嘉泰北苑2室2厅1卫,2室2厅1卫,    90㎡,金明,绿都·上河城...,1300
整租|两室两厅，中等装修，可拎包入住。,2室2厅1卫,    99㎡,顺河回族区,龙城香榭里...,1400
整租|龙城香榭里精装三室拎包入住,3室2厅2卫,    140㎡,金明区,东方今典...,2000
整租|野厂新村3室2厅1卫精装出出租拎包入住手慢无,3室2厅1卫,    86㎡,金明区,仁和屯清河湾安置房...,1600
整租|东方今典，精装修，三室两厅，两卫，南北通透，套型合理,3室2厅2卫,    148㎡,金明区,龙城香榭里...,3000
整租|急租丹尼斯附近清河湾电梯房环境优雅精,3室2厅1卫,    90㎡,顺河回族区,金鼎丽都...,900
整租|龙城香榭里三室两厅带大阳台,3室2厅1卫,    120㎡,金明区,西湖水岸...,1600
整租|金鼎丽都两室两厅拎包入住押一付三新房出租急租,2室2厅1卫,    90㎡,金明区,晋开御景湾...,2000
整租|聚英苑精两室两厅装家具家电齐全拎包入住六楼,2室2厅1卫,    70㎡,金明区,明日新城...,1200
整租|精装温馨2室，诚心出租。拎包入住,2室2厅1卫,    93㎡,金明区,南羊小区...,1800
整租|星光天地周边三室精装随时看房,3室2厅1卫,    92㎡,金明区,英伦春天...,1500
整租|建设南路与福星大道交叉口1室1厅1卫,1室1厅1卫,    36㎡,尉氏县,东方今典...,200
整租|急租晋开御景湾3室1厅拎包入住干净整洁温馨舒,3室1厅1卫,    90㎡,龙亭区,嘉泰北苑...,1500
整租|明日新城3楼，经典小错层，家具家电全，拎包入住，随时,3室2厅2卫,    125㎡,金明区,绿都·上河城...,2200
整租|南羊小区，5楼，家具家电齐全直接入住,2室1厅1卫,    80㎡,鼓楼区,金鼎丽都...,800
整租|精装修，双水双气，家具家电齐全。拎包入住、。有宽带。,2室1厅1卫,    110㎡,金明区,嘉泰北苑...,1900
整租|城隍庙后街1室1厅1卫,1室1厅1卫,    40㎡,龙亭区,龙城锦绣花园...,400
单间|东方今典御府7楼西单西户,主卧(3室),    132㎡,金明区,劳动路南口路东...,2500
整租|嘉泰北苑1500元2室2厅1卫中装采光好交通便,2室2厅1卫,    90㎡,金明区,贵都花园...,1500
整租|绿都上河城精装3室随时看房,3室2厅2卫,    121㎡,顺河,世宇·银翰苑...,1500
整租|急租开元上城房子精装修拎包入住随时看房打电话,3室2厅1卫,    102㎡,金明区,长城雅苑...,2200
整租|金鼎丽都，精装婚房出租，拎包入住。,2室1厅1卫,    90㎡,金明,九鼎颂园...,1800
